4.70	0.09	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.16	0.13	0.09	0.11	0.15	0.08	0.24	0.27	0.11	0.10	0.11
4.80	0.09	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.16	0.13	0.08	0.06	0.15	0.03	0.24	0.26	0.11	0.10	0.11
4.90	0.03	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.11	0.16	0.13	0.07	0.06	0.15	0.03	0.24	0.26	0.11	0.10	0.11
5.00	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.13	0.16	0.13	0.07	0.06	0.15	0.03	0.24	0.27	0.11	0.10	0.11
5.10	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.12	0.16	0.13	0.07	0.06	0.15	0.03	0.24	0.27	0.11	0.10	0.11
5.20	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.16	0.12	0.07	0.06	0.15	0.03	0.24	0.27	0.11	0.10	0.11
5.30	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.11	0.12	0.07	0.06	0.10	0.03	0.24	0.27	0.11	0.10	0.11
5.40	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.10	0.12	0.07	0.06	0.08	0.03	0.24	0.27	0.11	0.10	0.11
5.50	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.10	0.12	0.07	0.06	0.08	0.03	0.24	0.27	0.11	0.10	0.11
5.60	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.10	0.12	0.07	0.06	0.08	0.03	0.24	0.27	0.11	0.10	0.11
5.70	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.10	0.12	0.07	0.06	0.08	0.03	0.24	0.27	0.11	0.10	0.11
5.80	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.06	0.10	0.05	0.07	0.06	0.08	0.03	0.24	0.27	0.11	0.10	0.11
5.90	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.13	0.10	0.04	0.07	0.06	0.08	0.03	0.24	0.26	0.11	0.10	0.11
6.00	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.12	0.10	0.04	0.07	0.06	0.08	0.03	0.24	0.27	0.11	0.10	0.11
6.10	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.05	0.10	0.04	0.07	0.06	0.08	0.03	0.24	0.26	0.11	0.10	0.11
6.20	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.10	0.04	0.14	0.06	0.08	0.03	0.24	0.26	0.11	0.10	0.11
6.30	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.10	0.04	0.14	0.06	0.08	0.03	0.24	0.26	0.11	0.10	0.11
6.40	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.10	0.04	0.13	0.06	0.08	0.03	0.24	0.26	0.11	0.10	0.11
6.50	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.10	0.04	0.13	0.06	0.08	0.03	0.24	0.26	0.11	0.10	0.11
6.60	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.10	0.05	0.13	0.06	0.08	0.03	0.24	0.37	0.11	0.10	0.11
6.70	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.16	0.05	0.13	0.06	0.08	0.03	0.24	0.37	0.11	0.10	0.11
6.80	0.01	0.21	0.04	0.14	0.01	0.05	0.08	0.12	0.13	0.16	0.05	0.13	0.06	0.08	0.03	0.24	0.37	0.11	0.10	0.11
