13.5	5.2827	0.89337	5.2827	0.89337	5.2827	0.89337	0	0	0	0	0	0
13.6	5.2228	0.88324	5.2228	0.88324	5.2228	0.88324	0	0	0	0	0	0
13.7	5.1667	0.87376	5.1667	0.87376	5.1667	0.87376	0	0	0	0	0	0
13.8	5.1143	0.86489	5.1143	0.86489	5.1143	0.86489	0	0	0	0	0	0
13.9	5.0651	0.85657	5.0651	0.85657	5.0651	0.85657	0	0	0	0	0	0
14	5.0188	0.84874	5.0188	0.84874	5.0188	0.84874	0	0	0	0	0	0
14.1	4.9747	0.84128	4.9747	0.84128	4.9747	0.84128	0	0	0	0	0	0
14.2	4.5426	0.7682	4.5426	0.7682	4.5426	0.7682	0	0	0	0	0	0
14.3	4.1931	0.70911	4.1931	0.70911	4.1931	0.70911	0	0	0	0	0	0
14.4	3.9034	0.66012	3.9034	0.66012	3.9034	0.66012	0	0	0	0	0	0
14.5	3.6584	0.61868	3.6584	0.61868	3.6584	0.61868	0	0	0	0	0	0
14.6	3.4477	0.58305	3.4477	0.58305	3.4477	0.58305	0	0	0	0	0	0
14.7	3.2642	0.55202	3.2642	0.55202	3.2642	0.55202	0	0	0	0	0	0
14.8	3.1025	0.52468	3.1025	0.52468	3.1025	0.52468	0	0	0	0	0	0
14.9	2.9587	0.50036	2.9587	0.50036	2.9587	0.50036	0	0	0	0	0	0
15	2.8297	0.47854	2.8297	0.47854	2.8297	0.47854	0	0	0	0	0	0
15.1	2.7132	0.45884	2.7132	0.45884	2.7132	0.45884	0	0	0	0	0	0
15.2	2.1741	0.36766	2.1741	0.36766	2.1741	0.36766	0	0	0	0	0	0
15.3	1.413	0.23895	1.413	0.23895	1.413	0.23895	0	0	0	0	0	0
15.4	1.347	0.22779	1.347	0.22779	1.347	0.22779	0	0	0	0	0	0
15.5	1.2869	0.21764	1.2869	0.21764	1.2869	0.21764	0	0	0	0	0	0
15.6	1.2321	0.20836	1.2321	0.20836	1.2321	0.20836	0	0	0	0	0	0
15.7	1.1817	0.19985	1.1817	0.19985	1.1817	0.19985	0	0	0	0	0	0
15.8	1.1354	0.19201	1.1354	0.19201	1.1354	0.19201	0	0	0	0	0	0
15.9	1.0926	0.18477	1.0926	0.18477	1.0926	0.18477	0	0	0	0	0	0
16	1.0529	0.17806	1.0529	0.17806	1.0529	0.17806	0	0	0	0	0	0
16.1	1.0161	0.17183	1.0161	0.17183	1.0161	0.17183	0	0	0	0	0	0
16.2	0.9817	0.16602	0.9817	0.16602	0.9817	0.16602	0	0	0	0	0	0
16.3	0.94962	0.16059	0.94962	0.16059	0.94962	0.16059	0	0	0	0	0	0
16.4	0.51436	0.086985	0.51436	0.086985	0.51436	0.086985	0	0	0	0	0	0
16.5	0	0	0	0	0	0	0	0	0	0	0	0
16.6	0	0	0	0	0	0	0	0	0	0	0	0
16.7	0	0	0	0	0	0	0	0	0	0	0	0
16.8	0	0	0	0	0	0	0	0	0	0	0	0
16.9	0	0	0	0	0	0	0	0	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0
17.1	0	0	0	0	0	0	0	0	0	0	0	0
17.2	0	0	0	0	0	0	0	0	0	0	0	0
17.3	0	0	0	0	0	0	0	0	0	0	0	0
17.4	0	0	0	0	0	0	0	0	0	0	0	0
17.5	0	0	0	0	0	0	0	0	0	0	0	0
17.6	0	0	0	0	0	0	0	0	0	0	0	0
17.7	0	0	0	0	0	0	0	0	0	0	0	0
17.8	0	0	0	0	0	0	0	0	0	0	0	0
17.9	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0
18.1	0	0	0	0	0	0	0	0	0	0	0	0
18.2	0	0	0	0	0	0	0	0	0	0	0	0
18.3	0	0	0	0	0	0	0	0	0	0	0	0
18.4	0	0	0	0	0	0	0	0	0	0	0	0
18.5	0	0	0	0	0	0	0	0	0	0	0	0
18.6	0	0	0	0	0	0	0	0	0	0	0	0
18.7	0	0	0	0	0	0	0	0	0	0	0	0
18.8	0	0	0	0	0	0	0	0	0	0	0	0
18.9	0	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0
19.1	0	0	0	0	0	0	0	0	0	0	0	0
19.2	0	0	0	0	0	0	0	0	0	0	0	0
19.3	0	0	0	0	0	0	0	0	0	0	0	0
19.4	0	0	0	0	0	0	0	0	0	0	0	0
19.5	0	0	0	0	0	0	0	0	0	0	0	0
19.6	0	0	0	0	0	0	0	0	0	0	0	0
19.7	0	0	0	0	0	0	0	0	0	0	0	0
19.8	0	0	0	0	0	0	0	0	0	0	0	0
19.9	0	0	0	0	0	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0	0	0	0	0	0
20.1	0	0	0	0	0	0	0	0	0	0	0	0
20.2	0	0	0	0	0	0	0	0	0	0	0	0
20.3	0	0	0	0	0	0	0	0	0	0	0	0
20.4	0	0	0	0	0	0	0	0	0	0	0	0
20.5	0	0	0	0	0	0	0	0	0	0	0	0
20.6	0	0	0	0	0	0	0	0	0	0	0	0
20.7	0	0	0	0	0	0	0	0	0	0	0	0
20.8	0	0	0	0	0	0	0	0	0	0	0	0
20.9	0	0	0	0	0	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0	0	0	0	0	0
21.1	0	0	0	0	0	0	0	0	0	0	0	0
21.2	0	0	0	0	0	0	0	0	0	0	0	0
21.3	0	0	0	0	0	0	0	0	0	0	0	0
21.4	0	0	0	0	0	0	0	0	0	0	0	0
21.5	0	0	0	0	0	0	0	0	0	0	0	0
21.6	0	0	0	0	0	0	0	0	0	0	0	0
21.7	0	0	0	0	0	0	0	0	0	0	0	0
21.8	0	0	0	0	0	0	0	0	0	0	0	0
21.9	0	0	0	0	0	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0	0	0	0	0	0
22.1	0	0	0	0	0	0	0	0	0	0	0	0
22.2	0	0	0	0	0	0	0	0	0	0	0	0
22.3	0	0	0	0	0	0	0	0	0	0	0	0
22.4	0	0	0	0	0	0	0	0	0	0	0	0
22.5	0	0	0	0	0	0	0	0	0	0	0	0
22.6	0	0	0	0	0	0	0	0	0	0	0	0
22.7	0	0	0	0	0	0	0	0	0	0	0	0
22.8	0	0	0	0	0	0	0	0	0	0	0	0
22.9	0	0	0	0	0	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0	0	0	0	0	0
23.1	0	0	0	0	0	0	0	0	0	0	0	0
23.2	0	0	0	0	0	0	0	0	0	0	0	0
23.3	0	0	0	0	0	0	0	0	0	0	0	0
23.4	0	0	0	0	0	0	0	0	0	0	0	0
23.5	0	0	0	0	0	0	0	0	0	0	0	0
23.6	0	0	0	0	0	0	0	0	0	0	0	0
23.7	0	0	0	0	0	0	0	0	0	0	0	0
23.8	0	0	0	0	0	0	0	0	0	0	0	0
23.9	0	0	0	0	0	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0	0	0	0	0	0
24.1	0	0	0	0	0	0	0	0	0	0	0	0
24.2	0	0	0	0	0	0	0	0	0	0	0	0
24.3	0	0	0	0	0	0	0	0	0	0	0	0
24.4	0	0	0	0	0	0	0	0	0	0	0	0
24.5	0	0	0	0	0	0	0	0	0	0	0	0
24.6	0	0	0	0	0	0	0	0	0	0	0	0
24.7	0	0	0	0	0	0	0	0	0	0	0	0
24.8	0	0	0	0	0	0	0	0	0	0	0	0
24.9	0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0	0	0	0	0
25.1	0	0	0	0	0	0	0	0	0	0	0	0
25.2	0	0	0	0	0	0	0	0	0	0	0	0
