10.6	-0.00909	-0.027657	-0.031303	-0.01845	0.157215	0.039503	-0.00097	-0.040205	-0.030897	0.002352	-0.13478	-0.008692	-0.021743	-0.007271	0.118599	0.030719	0.014491	-0.001745	-0.01167	0.015237
10.7	-0.009122	-0.027649	-0.031266	-0.018705	0.156297	0.038933	-0.001128	-0.040492	-0.025872	0.002482	-0.135804	-0.008678	-0.021533	-0.007349	0.118935	0.030812	0.014573	-0.001837	-0.011685	0.015241
10.8	-0.009107	-0.02768	-0.031311	-0.018642	0.15864	0.03956	-0.001222	-0.040527	-0.026962	0.002635	-0.135837	-0.008745	-0.021521	-0.007351	0.118898	0.030844	0.014561	-0.001835	-0.011715	0.015165
10.9	-0.009091	-0.027646	-0.031333	-0.0186	0.158727	0.039802	-0.001108	-0.040552	-0.030698	0.00239	-0.135509	-0.008798	-0.021694	-0.007272	0.118978	0.03112	0.014535	-0.00175	-0.01172	0.015072
11	-0.009121	-0.027653	-0.031361	-0.019175	0.150423	0.0372	-0.000918	-0.040278	-0.03135	0.002531	-0.136261	-0.00879	-0.021763	-0.007296	0.117204	0.030983	0.014518	-0.001809	-0.011722	0.033276
11.1	-0.009221	-0.027719	-0.031302	-0.019052	0.149472	0.0373	-0.000955	-0.04042	-0.029072	0.002296	-0.137625	-0.008761	-0.021507	-0.007408	0.116744	0.031043	0.014251	-0.001839	-0.011654	0.122338
11.2	-0.009093	-0.027695	-0.031311	-0.019125	0.149468	0.037152	-0.001167	-0.040557	-0.021307	0.002384	-0.1284	-0.008708	-0.021537	-0.007445	0.117069	0.031085	0.014272	-0.00185	-0.011651	0.122225
11.3	-0.009064	-0.027685	-0.031329	-0.019192	0.148337	0.01905	-0.001473	-0.040787	-0.029223	0.002662	-0.124537	-0.008782	-0.021737	-0.007332	0.118025	0.031183	0.014417	-0.001874	-0.011629	0.122362
11.4	-0.009037	-0.027686	-0.03131	-0.019132	0.148192	-0.079002	-0.001172	-0.040573	-0.027283	0.002402	-0.124719	-0.008768	-0.021882	-0.007288	0.118053	0.030766	0.014399	-0.001823	-0.011598	0.122472
11.5	-0.009115	-0.027677	-0.03131	-0.01904	0.148002	-0.07873	-0.001087	-0.040408	-0.025997	0.001486	-0.124154	-0.008766	-0.021717	-0.007278	0.118654	0.03039	0.014253	-0.001825	-0.011612	0.122416
11.6	-0.00922	0.054116	-0.031213	-0.019033	0.147778	-0.078203	-0.001025	-0.040445	-0.028415	0.001335	0.024716	-0.008464	-0.021571	-0.007305	0.118862	0.030582	0.013948	-0.001817	-0.011619	0.061806
11.7	-0.009309	0.120733	-0.031139	-0.018762	0.148392	-0.078087	-0.001067	-0.04065	-0.027867	0.001447	0.044954	-0.008431	-0.021514	-0.007357	0.118755	0.030607	0.013431	-0.001901	-0.011605	0.015326
11.8	-0.009309	0.120409	-0.030802	-0.018718	0.148002	-0.07802	-0.001072	-0.040637	-0.022543	0.001117	0.044908	0.023134	-0.021504	-0.007405	0.11883	0.030635	0.013443	-0.001831	-0.011606	0.015458
11.9	-0.009349	0.119571	-0.031145	-0.018642	0.150225	-0.078282	-0.001618	-0.040778	-0.022392	0.001786	0.044469	0.024036	-0.021552	-0.007399	0.118673	0.030713	0.014019	-0.001816	-0.011615	0.015505
12	-0.009378	0.119245	-0.031167	-0.018373	0.15084	-0.078165	-0.001787	-0.041125	-0.030025	0.001971	0.044342	0.022671	-0.021655	-0.007405	0.118401	0.030667	0.013998	-0.001899	-0.011593	0.015231
